ErrorCode;ErrorText;TestDateTime;;;;;
271;Barcode read failure at lane 6, position 9.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 5, position 15.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 5, position 3.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 4, position 1.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 12.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 6.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 5.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 4.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 3.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 5, position 9.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 9.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 7.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 4, position 16.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 10.    ;6/25/2021 5:41:49 PM;;;;;
271;Barcode read failure at lane 1, position 15.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 5.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 4.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 3.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 2.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 10.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 10.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 6.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 15.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 4.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 3.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 2.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 1, position 16.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 14.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 13.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 16.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 11.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 7.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 9.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 8.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 7.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 6.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 5.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 4.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 1.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 16.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 3.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 9.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 13.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 12.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 11.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 10.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 8.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 7.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 6.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 6.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 2.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 7.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 5.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 8.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 16.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 15.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 14.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 13.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 12.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 11.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 13.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 9.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 1.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 1.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 4.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 11, position 1.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 1, position 3.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 6, position 1.    ;6/30/2021 10:41:55 PM;;;;;
271;Barcode read failure at lane 11, position 6.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 2.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 13.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 12.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 11.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 10.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 9.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 8.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 11, position 7.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 1, position 14.    ;8/23/2021 6:17:56 PM;;;;;
271;Barcode read failure at lane 11, position 3.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 1, position 15.    ;8/23/2021 6:17:56 PM;;;;;
271;Barcode read failure at lane 11, position 5.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 6, position 1.    ;6/25/2021 5:55:19 PM;;;;;
271;Barcode read failure at lane 5, position 8.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 4, position 5.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 9.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 7.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 5.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 4.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 3.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 2.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 11, position 4.    ;6/29/2021 8:08:44 AM;;;;;
271;Barcode read failure at lane 2, position 8.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 11.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 1, position 12.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 3.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 14.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 12.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 10.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 9.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 8.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 7.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 6.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;07/09/2021 16:35;;;;;
271;Barcode read failure at lane 3, position 4.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 2.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 2.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 1.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 16.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 15.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 14.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 13.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 12.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 11.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 10.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 2, position 9.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 3, position 5.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 1, position 16.    ;8/23/2021 6:17:56 PM;;;;;
271;Barcode read failure at lane 2, position 5.    ;8/28/2021 2:31:27 PM;;;;;
271;Barcode read failure at lane 4, position 3.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 1, position 14.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 15.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 16.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 1.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 6.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 7.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 13.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 14.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 15.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 16.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 2.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 2, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 5.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 16.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 2, position 3.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 7.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 8.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 9.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 10.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 11.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 12.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 13.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 1.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 5, position 15.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 16.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 1.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 3.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 5.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 1, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 16.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 2.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 4.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 5.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 6.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 5, position 12.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 1, position 6.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 4.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 5, position 13.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 5, position 16.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 6.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 5.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 4.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 6.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 1.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 15.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 14.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 3.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 4.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 5.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 1.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 5, position 5.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 4, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 1.    ;6/25/2021 5:38:23 PM;;;;;
271;Barcode read failure at lane 5, position 5.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 9.    ;6/25/2021 5:43:35 PM;;;;;
271;Barcode read failure at lane 5, position 4.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 3.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 16.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 6, position 1.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 6, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 5, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 8.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 6.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 5.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 4.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 4.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 3.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 2.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 6.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 15.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 16.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 1.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 2.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 3.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 4.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 12.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 12.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 11.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 9.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 13.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 3.    ;6/25/2021 5:32:45 PM;;;;;
271;Barcode read failure at lane 3, position 7.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 5.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 6.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 8.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 9.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 12.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 13.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 13.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 2.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 14.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 15.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 8.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 12.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 6.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 5.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 5.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 4.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 3.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 6.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 8.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 5.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 1.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 16.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 8.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 12.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 11.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 9.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 8.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 7.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 15.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 9.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 11.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 6, position 11.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 14.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 9.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 14.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 5, position 13.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 13.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 4, position 6.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 10.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 3.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 2.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 1.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 3.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 16.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 5.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 16.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 15.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 1, position 14.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 10.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 3, position 14.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 4.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 9.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 1, position 4.    ;6/25/2021 5:36:20 PM;;;;;
271;Barcode read failure at lane 2, position 11.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 12.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 13.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 14.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 15.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 2, position 16.    ;6/25/2021 5:34:42 PM;;;;;
271;Barcode read failure at lane 3, position 1.    ;6/25/2021 5:34:42 PM;;;;;
