"ErrorCode";"ErrorText";"TestDateTime"
"66";"Move Error on Tips: 1   3   5        Move Tips Back?    ";"7/15/2021 5:21:45 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 4:49:18 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"7/15/2021 4:35:45 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 4:35:45 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"7/15/2021 3:28:42 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 5:21:45 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 5:21:45 PM"
"66";"Move Error on Tips: 2     5          Move Tips Back?    ";"7/10/2021 5:58:55 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 5:36:37 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"7/15/2021 3:28:42 PM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"7/15/2021 5:36:37 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 5:49:40 PM"
"66";"Move Error on Tips: 1         6      Move Tips Back?    ";"7/15/2021 4:08:22 PM"
"66";"Move Error on Tips: 1   3     6      Move Tips Back?    ";"7/15/2021 3:28:42 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"8/23/2021 11:41:21 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"8/29/2021 2:52:34 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"8/29/2021 2:52:34 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"8/29/2021 2:52:34 PM"
"66";"Move Error on Tips: 1 2 3 4 5 6      Move Tips Back?    ";"7/16/2021 10:34:37 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 10:40:45 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"7/22/2021 9:11:34 PM"
"66";"Move Error on Tips:     3            Move Tips Back?    ";"7/15/2021 10:40:45 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 10:40:45 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"7/15/2021 10:27:19 PM"
"66";"Move Error on Tips:     3            Move Tips Back?    ";"7/15/2021 10:40:45 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"7/15/2021 10:40:45 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/19/2021 3:36:57 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/19/2021 3:36:57 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"7/15/2021 10:27:19 PM"
"66";"Move Error on Tips:     3            Move Tips Back?    ";"7/22/2021 10:31:16 PM"
"66";"Move Error on Tips: 1 2 3 4 5        Move Tips Back?    ";"6/16/2021 3:20:26 PM"
"66";"Move Error on Tips: 1   3   5        Move Tips Back?    ";"6/16/2021 3:20:26 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"6/17/2021 1:48:28 PM"
"66";"Move Error on Tips:   2 3 4          Move Tips Back?    ";"6/17/2021 1:48:28 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"6/19/2021 7:48:10 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"6/19/2021 7:48:10 PM"
"66";"Move Error on Tips: 2 3 4 5          Move Tips Back?    ";"7/10/2021 5:58:55 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/9/2021 2:05:56 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/14/2021 12:11:16 AM"
"66";"Move Error on Tips:           6 7 8  Move Tips Back?    ";"4/16/2021 1:52:20 PM"
"66";"Move Error on Tips:   2 3 4 5        Move Tips Back?    ";"4/16/2021 1:52:20 PM"
"66";"Move Error on Tips: 1   3   5        Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips: 1   3 4 5   7 8  Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1   3 4 5   7    Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1 2 3 4 5   7 8  Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1 2 3   5     8  Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1   3 4 5   7    Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/30/2021 3:46:34 PM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips:       4   6      Move Tips Back?    ";"5/3/2021 1:40:22 AM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips: 1   3   5        Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips:         5        Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"4/30/2021 4:42:10 AM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"5/3/2021 5:31:26 AM"
"66";"Move Error on Tips:         5        Move Tips Back?    ";"3/18/2021 12:48:45 PM"
"66";"Move Error on Tips:     3     6      Move Tips Back?    ";"7/15/2021 11:36:05 PM"
"66";"Move Error on Tips: 1         6      Move Tips Back?    ";"6/24/2021 4:46:16 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"5/4/2021 5:14:49 AM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"5/4/2021 5:10:50 AM"
"66";"Move Error on Tips: 1   3   5   7    Move Tips Back?    ";"5/3/2021 1:16:53 AM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"5/3/2021 6:26:08 AM"
