"ErrorCode";"ErrorText";"TestDateTime"
"122";"Tips not found on adapters:     3   5   7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:   2 3     6        ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:   2 3 4 5 6 7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3       7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3 4 5 6 7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3 4 5 6 7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3   5   7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3 4 5 6 7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3 4 5 6 7 8    ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:   2 3     6        ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:       4   6 7      ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:     3              ";"6/4/2021 6:14:26 PM"
"122";"Tips not found on adapters:       4            ";"7/11/2021 8:41:07 PM"
"122";"Tips not found on adapters:             7      ";"7/15/2021 5:49:40 PM"
"122";"Tips not found on adapters:         5          ";"8/13/2021 3:18:07 PM"
"122";"Tips not found on adapters:             7      ";"8/20/2021 3:07:50 PM"
"122";"Tips not found on adapters:             7      ";"8/20/2021 3:07:50 PM"
"122";"Tips not found on adapters:             7      ";"8/20/2021 3:07:50 PM"
"122";"Tips not found on adapters:         5          ";"8/18/2021 3:41:46 PM"
"122";"Tips not found on adapters:         5          ";"8/20/2021 6:34:27 PM"
"122";"Tips not found on adapters:         5          ";"8/18/2021 3:41:46 PM"
"122";"Tips not found on adapters:         5          ";"8/20/2021 7:10:42 PM"
"122";"Tips not found on adapters:         5          ";"8/20/2021 7:10:42 PM"
"122";"Tips not found on adapters:         5          ";"8/18/2021 3:41:46 PM"
"122";"Tips not found on adapters:         5          ";"8/18/2021 6:24:11 PM"
"122";"Tips not found on adapters:         5          ";"8/18/2021 6:24:11 PM"
