"ErrorCode";"ErrorText";"TestDateTime"
"66";"Move Error on Tips: 1   3 4 5 6 7 8  Move Tips Back?    ";"5/30/2021 5:14:18 AM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"5/21/2021 8:58:13 PM"
"66";"Move Error on Tips:             7 8  Move Tips Back?    ";"5/29/2021 6:22:26 PM"
"66";"Move Error on Tips:   2       6 7 8  Move Tips Back?    ";"5/28/2021 7:16:47 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"5/28/2021 5:02:52 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/17/2021 11:30:44 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/17/2021 11:30:44 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/17/2021 11:30:44 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"6/15/2021 1:39:09 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"6/15/2021 1:39:09 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"6/15/2021 1:39:09 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"6/15/2021 1:39:09 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/8/2021 10:39:13 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/8/2021 10:39:13 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"7/8/2021 10:39:13 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 2:48:30 PM"
"66";"Move Error on Tips:         5 6      Move Tips Back?    ";"3/23/2021 5:31:22 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"3/23/2021 5:06:48 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 5:02:43 PM"
"66";"Move Error on Tips:           6      Move Tips Back?    ";"3/23/2021 4:38:59 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 4:38:59 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"3/23/2021 3:19:38 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"3/23/2021 3:18:50 PM"
"66";"Move Error on Tips: 1     4          Move Tips Back?    ";"3/23/2021 2:45:08 PM"
"66";"Move Error on Tips:   2 3            Move Tips Back?    ";"3/23/2021 2:50:12 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 2:47:05 PM"
"66";"Move Error on Tips:       4   6      Move Tips Back?    ";"3/23/2021 5:32:21 PM"
"66";"Move Error on Tips: 1   3 4          Move Tips Back?    ";"3/23/2021 2:40:00 PM"
"66";"Move Error on Tips:             7 8  Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"3/23/2021 2:42:21 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 2:51:56 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"5/1/2021 5:33:00 PM"
"66";"Move Error on Tips:         5        Move Tips Back?    ";"5/1/2021 5:30:43 PM"
"66";"Move Error on Tips: 1       5 6 7 8  Move Tips Back?    ";"3/23/2021 5:04:50 PM"
"66";"Move Error on Tips: 1   3 4     7    Move Tips Back?    ";"3/23/2021 2:37:05 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"5/6/2021 9:45:05 AM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"3/23/2021 5:58:19 PM"
"66";"Move Error on Tips:       4 5        Move Tips Back?    ";"3/23/2021 5:32:51 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:     3     6 7 8  Move Tips Back?    ";"5/1/2021 5:28:14 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 5:45:40 PM"
"66";"Move Error on Tips:     3     6      Move Tips Back?    ";"3/23/2021 5:32:51 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"5/6/2021 9:45:05 AM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"3/23/2021 5:08:02 PM"
"66";"Move Error on Tips: 1   3     6 7 8  Move Tips Back?    ";"3/29/2021 8:24:32 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"3/29/2021 8:33:09 PM"
"66";"Move Error on Tips: 1   3 4   6      Move Tips Back?    ";"3/23/2021 1:54:20 PM"
"66";"Move Error on Tips: 1   3            Move Tips Back?    ";"3/29/2021 9:56:51 PM"
"66";"Move Error on Tips:     3       7    Move Tips Back?    ";"3/23/2021 1:41:06 PM"
"66";"Move Error on Tips:   2 3 4   6 7    Move Tips Back?    ";"3/23/2021 1:43:05 PM"
"66";"Move Error on Tips:             7    Move Tips Back?    ";"3/23/2021 1:43:48 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"4/2/2021 5:51:07 PM"
"66";"Move Error on Tips: 1   3   5     8  Move Tips Back?    ";"4/3/2021 4:39:21 PM"
"66";"Move Error on Tips: 2 3 4 5 6 7 8    Move Tips Back?    ";"4/1/2021 1:55:34 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"3/30/2021 4:39:33 PM"
"66";"Move Error on Tips: 1   3   5        Move Tips Back?    ";"3/30/2021 4:39:33 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"4/2/2021 5:51:07 PM"
"66";"Move Error on Tips: 1       5 6      Move Tips Back?    ";"3/31/2021 5:20:26 PM"
"66";"Move Error on Tips: 1             8  Move Tips Back?    ";"3/31/2021 5:42:53 PM"
"66";"Move Error on Tips: 1 2 3 4 5        Move Tips Back?    ";"5/3/2021 6:31:24 PM"
"66";"Move Error on Tips:       5          Move Tips Back?    ";"5/13/2021 1:12:19 PM"
"66";"Move Error on Tips:               8  Move Tips Back?    ";"5/13/2021 7:00:51 PM"
"66";"Move Error on Tips:       5          Move Tips Back?    ";"5/13/2021 1:12:19 PM"
"66";"Move Error on Tips:       4          Move Tips Back?    ";"5/12/2021 10:59:36 PM"
"66";"Move Error on Tips:             8    Move Tips Back?    ";"5/13/2021 1:12:19 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"7/25/2021 2:28:43 PM"
"66";"Move Error on Tips:   2              Move Tips Back?    ";"7/25/2021 2:28:43 PM"
"66";"Move Error on Tips:   2   4     7 8  Move Tips Back?    ";"4/27/2021 4:44:02 PM"
"66";"Move Error on Tips: 1       5 6 7    Move Tips Back?    ";"4/27/2021 4:44:02 PM"
"66";"Move Error on Tips: 1       5        Move Tips Back?    ";"4/28/2021 5:05:37 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/9/2021 7:05:27 PM"
"66";"Move Error on Tips: 1                Move Tips Back?    ";"4/9/2021 12:47:52 PM"
