"ErrorCode";"ErrorText";"TestDateTime"
"271";"Bar code read failure at lane 6, position 12.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 3, position 7.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 5, position 3.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 1, position 16.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 6, position 13.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 3, position 16.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 5, position 13.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 5, position 16.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 6, position 4.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 6, position 10.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 6, position 11.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 2, position 7.    ";"5/4/2021 9:10:10 PM"
"271";"Bar code read failure at lane 2, position 16.    ";"4/28/2021 8:29:36 AM"
"271";"Bar code read failure at lane 6, position 5.    ";"6/11/2021 5:15:15 PM"
"271";"Bar code read failure at lane 4, position 1.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 1, position 13.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 1, position 15.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 4, position 8.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 2, position 6.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 1, position 9.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 6, position 8.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 5, position 14.    ";"5/25/2021 9:35:03 PM"
"271";"Bar code read failure at lane 6, position 2.    ";"6/11/2021 5:15:15 PM"
"271";"Bar code read failure at lane 6, position 4.    ";"6/11/2021 5:15:15 PM"
