"ErrorCode";"ErrorText";"TestDateTime"
"122";"Tips not found on adapters: 1       5          ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 2:20:10 AM"
"122";"Tips not found on adapters: 1       5          ";"6/8/2021 2:20:10 AM"
"122";"Tips not found on adapters: 1                  ";"6/8/2021 2:20:10 AM"
"122";"Tips not found on adapters: 1       5          ";"6/8/2021 1:46:36 AM"
"122";"Tips not found on adapters:         5          ";"5/26/2021 3:49:50 PM"
"122";"Tips not found on adapters: 1                  ";"5/31/2021 3:50:46 PM"
"122";"Tips not found on adapters:         5          ";"5/28/2021 7:21:47 PM"
"122";"Tips not found on adapters:         5          ";"6/3/2021 7:48:32 PM"
"122";"Tips not found on adapters: 1                  ";"6/4/2021 4:00:38 PM"
"122";"Tips not found on adapters: 1                  ";"6/4/2021 3:33:00 PM"
"122";"Tips not found on adapters: 1       5   7      ";"6/3/2021 6:59:30 PM"
"122";"Tips not found on adapters:         5          ";"5/31/2021 10:01:47 PM"
"122";"Tips not found on adapters:             7      ";"6/3/2021 6:59:30 PM"
"122";"Tips not found on adapters:         5          ";"5/31/2021 10:01:47 PM"
"122";"Tips not found on adapters:             7      ";"6/3/2021 7:48:32 PM"
"122";"Tips not found on adapters: 1                  ";"6/3/2021 6:59:30 PM"
"122";"Tips not found on adapters: 1                  ";"6/2/2021 9:04:04 PM"
"122";"Tips not found on adapters: 1                  ";"6/2/2021 8:02:31 PM"
"122";"Tips not found on adapters: 1                  ";"6/2/2021 9:04:04 PM"
"122";"Tips not found on adapters:         5          ";"6/2/2021 9:29:02 PM"
"122";"Tips not found on adapters: 1 2 3 4 5 6 7 8    ";"6/3/2021 2:30:23 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:00:32 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:00:32 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:00:32 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:00:32 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:30:23 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 5:02:37 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:30:23 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 2:07:56 PM"
"122";"Tips not found on adapters: 1 2 3 4 5 6 7 8    ";"6/11/2021 2:07:56 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:30:23 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:57:45 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:   2           8    ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 9:05:53 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 9:05:53 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 3:30:13 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 3:12:19 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 3:30:13 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:57:45 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 2:48:32 PM"
"122";"Tips not found on adapters: 8                  ";"6/10/2021 2:48:32 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 3:30:13 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 7:57:45 PM"
"122";"Tips not found on adapters:               8    ";"6/10/2021 2:48:32 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 2:25:29 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 7:17:08 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 6:06:47 PM"
"122";"Tips not found on adapters:   2                ";"6/11/2021 6:06:47 PM"
"122";"Tips not found on adapters: 1 2                ";"6/11/2021 6:06:47 PM"
"122";"Tips not found on adapters: 1                  ";"6/11/2021 7:02:49 PM"
"122";"Tips not found on adapters: 1   3   5          ";"5/5/2021 3:39:53 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 2:44:39 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 4:32:14 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 5:49:43 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 5:49:43 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 5:49:43 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 2:44:39 PM"
"122";"Tips not found on adapters: 1                  ";"6/12/2021 2:44:39 PM"
"122";"Tips not found on adapters:               8    ";"6/11/2021 6:06:47 PM"
"122";"Tips not found on adapters: 1 2                ";"6/11/2021 6:06:47 PM"
"122";"Tips not found on adapters:               8    ";"6/13/2021 8:56:52 PM"
"122";"Tips not found on adapters:               8    ";"6/13/2021 8:56:52 PM"
"122";"Tips not found on adapters: 1                  ";"6/5/2021 6:56:05 PM"
"122";"Tips not found on adapters:         5          ";"6/5/2021 6:56:05 PM"
"122";"Tips not found on adapters: 1                  ";"6/7/2021 5:18:38 PM"
"122";"Tips not found on adapters: 1       5          ";"6/5/2021 6:56:05 PM"
"122";"Tips not found on adapters:         5          ";"6/5/2021 5:16:37 PM"
"122";"Tips not found on adapters: 1                  ";"6/5/2021 6:29:48 PM"
"122";"Tips not found on adapters: 1                  ";"6/5/2021 6:56:05 PM"
"122";"Tips not found on adapters: 1                  ";"6/5/2021 2:50:58 PM"
"122";"Tips not found on adapters:         5          ";"6/7/2021 3:53:42 PM"
"122";"Tips not found on adapters: 1                  ";"6/5/2021 6:56:05 PM"
"122";"Tips not found on adapters: 1 2 3 4 5 6 7 8    ";"5/14/2021 4:13:02 PM"
"122";"Tips not found on adapters:               8    ";"5/10/2021 6:34:39 PM"
